mp,id,date_filed,title,name,url,status,file_date,ICRF_80_MHz,ICRF_70_MHz,ICRF_50_MHz,Cryopump,DNB,rev_B,high_B,boronize_overnight,boronize_shots,comment,GUID
1903,436,8/29/05,Tests of Fluorine and Molecular Emission Contamination of MSE Signals and Calibration,sscott                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/436.pdf,Closed, 8/29/2005,,,,,,,,,,,{88FD2E73-D951-E711-ABE8-0050568A3DF0}
1904,437,10/23/05,Field Reversal Experiments,ince                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/437.pdf,Closed,10/23/2005,,,,,,,,,,,{89FD2E73-D951-E711-ABE8-0050568A3DF0}
1905,438,11/17/05,J Antenna Evaluation: Operation without Faraday screen,wukitch                       , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/438.pdf,Closed,11/17/2005,,,,,,,,,,,{8AFD2E73-D951-E711-ABE8-0050568A3DF0}
1906,439,11/16/05,Scaling of gas jet induced disruption timing with q95,izzo, http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/439.pdf,Closed,11/16/2005,,,,,,,,,,,{8BFD2E73-D951-E711-ABE8-0050568A3DF0}
1907,440,11/17/05,Erosion of boronization under different conditions,blip                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/440.pdf,Closed,11/17/2005,,,,,,,,,,,{8CFD2E73-D951-E711-ABE8-0050568A3DF0}
1908,441,11/18/05,ICRF Coupling studies on J-port antenna,wukitch                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/441.pdf,Closed,11/18/2005,,,,,,,,,,,{8DFD2E73-D951-E711-ABE8-0050568A3DF0}
1909,442,11/23/05, Radial Structure and k_theta Variation of the QC Mode,terry                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/442.pdf,Closed,11/23/2005,,,,,,,,,,,{8EFD2E73-D951-E711-ABE8-0050568A3DF0}
1910,443,11/28/05,Temperature scale length measurements using Btor sweeps,phillips                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/443.pdf,Open,11/28/2005,,,,,,,,,,,{8FFD2E73-D951-E711-ABE8-0050568A3DF0}
1914,444,11/23/05,AlfvÃ©n cascade studies during current ramp-up with ICRF Heating,edlund                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/444b.pdf,Closed,11/23/2005,,,,,,,,,,,{90FD2E73-D951-E711-ABE8-0050568A3DF0}
1915,445,3/1/06, Ti measurements in ITB plasmas,KIRILL                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/445.pdf,Closed, 3/1/2006,,,,,,,,,,,{91FD2E73-D951-E711-ABE8-0050568A3DF0}
1916,446,3/22/06,Intra-Shot Diborane Injection in Alcator C-Mod,irby                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/446.pdf,Closed, 3/22/2006,,,,,,,,,,,{92FD2E73-D951-E711-ABE8-0050568A3DF0}
1917,447,4/4/06,MCCD experiments during current ramp-up,parisot                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/447.pdf,Closed, 4/4/2006,,,,,,,,,,,{93FD2E73-D951-E711-ABE8-0050568A3DF0}
1918,448,4/5/06,"Comparison of Small ELM regimes on C-Mod, MAST and NSTX",maingi,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/448.pdf,Closed, 4/5/2006,,,,,,,,,,,{94FD2E73-D951-E711-ABE8-0050568A3DF0}
1919,450,4/14/06, Disruption mitigation using high pressure gas-mixture injection,bakhtiari,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/450.pdf,Closed, 4/14/2006,,,,,,,,,,,{95FD2E73-D951-E711-ABE8-0050568A3DF0}
1920,449,4/14/06,Gas Jet Disruption Mitigation of VDE\\\'s,granetz                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/449.pdf ,Closed, 4/14/2006,,,,,,,,,,,{96FD2E73-D951-E711-ABE8-0050568A3DF0}
1921,451,4/14/06,Structure and Stability of large â¿¿Type Iâ¿¿ ELMs (continued),terry                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/451.pdf ,Closed, 4/14/2006,,,,,,,,,,,{97FD2E73-D951-E711-ABE8-0050568A3DF0}
1922,452a,4/14/06,Reversed field pedestal studies,jwhughes                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/452a.pdf,Closed, 4/14/2006,,,,,,,,,,,{98FD2E73-D951-E711-ABE8-0050568A3DF0}
1923,453,4/14/06,QC Mode in Upper Single Null Plasmas,terry                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/453.pdf,Closed, 4/14/2006,,,,,,,,,,,{99FD2E73-D951-E711-ABE8-0050568A3DF0}
1924,454,5/24/06,High Bootstrap Current Fraction Plasmas,kessel,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/454.pdf,Closed, 5/24/2006,,,,,,,,,,,{9AFD2E73-D951-E711-ABE8-0050568A3DF0}
1925,455,5/26/06,Determination of LHCD efficiency,jrwilson                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/455.pdf,Closed, 5/26/2006,,,,,,,,,,,{9BFD2E73-D951-E711-ABE8-0050568A3DF0}
1926,456,6/6/06,Particle Transport in Low Density ITBs,G                             ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/456.pdf,Closed, 6/6/2006,,,,,,,,,,,{9CFD2E73-D951-E711-ABE8-0050568A3DF0}
1927,457,6/6/06,Scaling of SOL and Pedestal Characteristics in Hydrogen Plasmas,G                             ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/457.pdf ,Closed, 6/6/2006,,,,,,,,,,,{9DFD2E73-D951-E711-ABE8-0050568A3DF0}
1928,458,6/6/06,"Type, Filament Structure and â¿¿Pacingâ¿ of ELMs in High-triangularity Plasmas",terry                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/458.pdf,Closed, 6/6/2006,,,,,,,,,,,{9EFD2E73-D951-E711-ABE8-0050568A3DF0}
1929,459,6/6/06,VUV Spectrometer Calibration using Krypton,mlreinke,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/459.pdf,Closed, 6/6/2006,,,,,,,,,,,{9FFD2E73-D951-E711-ABE8-0050568A3DF0}
1930,460,7/18/06,Test of Effect of Fast ions on MSE with perpendicular injection  ,sscott                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/460.pdf,Closed, 7/18/2006,,,,,,,,,,,{A0FD2E73-D951-E711-ABE8-0050568A3DF0}
1933,461,3/8/07,Development of Zero Loop Voltage control algorithm,wolfe                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/461.pdf,Closed, 3/8/2007,,,,,,,,,,,{A1FD2E73-D951-E711-ABE8-0050568A3DF0}
1934,462,3/7/07,Dust studies in C-Mod,abader,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/462.pdf,Closed, 3/7/2007,,,,,,,,,,,{A2FD2E73-D951-E711-ABE8-0050568A3DF0}
1935,463,3/7/07,Reaching Zero loop Voltage with LHCD,PARKER                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/463.pdf,Closed, 3/7/2007,,,,,,,,,,,{A3FD2E73-D951-E711-ABE8-0050568A3DF0}
1936,464,3/8/07,LHCD Coupling Optimization,wallaceg,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/464.pdf,Closed, 3/8/2007,,,,,,,,,,,{A4FD2E73-D951-E711-ABE8-0050568A3DF0}
1937,465,3/8/07,WASP Start-up Activities,nsmick                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/465.pdf,Closed, 3/8/2007,,,,,,,,,,,{A5FD2E73-D951-E711-ABE8-0050568A3DF0}
1938,466,3/8/07,Slower Ip Ramp Development,kessel,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/466.pdf,Closed, 3/8/2007,,,,,,,,,,,{A6FD2E73-D951-E711-ABE8-0050568A3DF0}
1939,467,3/8/07,Density scans during LHCD to test consistency of ECE modeling & measurements ,schmidt,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/467.pdf,Closed, 3/8/2007,,,,,,,,,,,{A7FD2E73-D951-E711-ABE8-0050568A3DF0}
1940,468,3/8/07,LH-driven fast electron diffusion time measurement ,schmidt,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/468.pdf,Closed, 3/8/2007,,,,,,,,,,,{A8FD2E73-D951-E711-ABE8-0050568A3DF0}
1945,469,3/8/07, Identify cause of large rotation variation in ohmic plasmas,mikk                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/469.pdf,Closed, 3/8/2007,,,,,,,,,,,{A9FD2E73-D951-E711-ABE8-0050568A3DF0}
1946,470,3/8/07,Localization of ECDC flux profiles and boron film growth using vertical fields,whyte,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/470.pdf,Closed, 3/8/2007,,,,,,,,,,,{AAFD2E73-D951-E711-ABE8-0050568A3DF0}
1947,471,3/8/07,Optimization of the Fast Vertical Control Gains for DIII-D and ITER-like shapes ,mferrara                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/471.pdf,Closed, 3/8/2007,,,,,,,,,,,{ABFD2E73-D951-E711-ABE8-0050568A3DF0}
1948,472,3/8/07, Continued Studies of Turbulence in Low Density Ohmic Plasmas,lianglin                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/472.pdf,Closed, 3/8/2007,,,,,,,,,,,{ACFD2E73-D951-E711-ABE8-0050568A3DF0}
1949,473,3/9/07,Lower Hybrid System Check-out and Initial operation,jrwilson                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/473.pdf,Closed, 3/9/2007,,,,,,,,,,,{ADFD2E73-D951-E711-ABE8-0050568A3DF0}
1950,474,3/9/07,Proof of principles test of BES for broadband fluctuation measurements,bravenec                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/474.pdf,Closed, 3/9/2007,,,,,,,,,,,{AEFD2E73-D951-E711-ABE8-0050568A3DF0}
1951,475,3/23/07,Cryopump Startup,labombard                     ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/475.pdf,Closed, 3/23/2007,,,,,,,,,,,{AFFD2E73-D951-E711-ABE8-0050568A3DF0}
1952,000,4/1/07,Testing,wolfe                         ,,Closed, 4/1/2007,,,,,,,,,,,{B0FD2E73-D951-E711-ABE8-0050568A3DF0}
1956,476,4/25/07,Radial Structure and Phase of QCM,phillips                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/476.pdf,Closed, 4/25/2007,,,,,,,,,,,{B1FD2E73-D951-E711-ABE8-0050568A3DF0}
1957,477,5/29/07,Formation of Ohmic H-Mode ITB with Improved Diagnostic Set,rowan                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/477.pdf,Closed, 5/29/2007,,,,,,,,,,,{B2FD2E73-D951-E711-ABE8-0050568A3DF0}
1958,478,4/27/07,Joint Experiments with JET on Non-Resonant n=2 Magnetic Breaking,howell,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/478.pdf,Closed, 4/27/2007,,,,,,,,,,,{B3FD2E73-D951-E711-ABE8-0050568A3DF0}
1959,479,4/27/07,Effect of Magnetic Shear on Edge Gradients,labombard                     ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/479.pdf,Closed, 4/27/2007,,,,,,,,,,,{B4FD2E73-D951-E711-ABE8-0050568A3DF0}
1960,480,4/27/07,WASP Experiments:  Topology Effect on SOL Total Flow Vector,nsmick                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/480.pdf,Closed, 4/27/2007,,,,,,,,,,,{B5FD2E73-D951-E711-ABE8-0050568A3DF0}
1961,481,4/27/07,Stereo Imaging of Lithium Pellet Ablation Striations,BOSE                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/481.pdf,Closed, 4/27/2007,,,,,,,,,,,{B6FD2E73-D951-E711-ABE8-0050568A3DF0}
1962,482,4/27/07,CXRS Diagnostic Development,rachmcd                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/482.pdf,Closed, 4/27/2007,,,,,,,,,,,{B7FD2E73-D951-E711-ABE8-0050568A3DF0}
1964,483,4/27/07,Initial Experiments Measuring Pedestal Characteristics USING CXRS,kmarr                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/483.pdf,Closed, 4/27/2007,,,,,,,,,,,{B8FD2E73-D951-E711-ABE8-0050568A3DF0}
1965,484,4/27/07,Development of Post-Boronization Discharges that Minimize Boron Erosion,blip                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/484.pdf,Closed, 4/27/2007,,,,,,,,,,,{B9FD2E73-D951-E711-ABE8-0050568A3DF0}
1966,485,4/27/07,H-Mode Density Control and Pedestal Response to Cryopumping,jwhughes                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/485.pdf,Closed, 4/27/2007,,,,,,,,,,,{BAFD2E73-D951-E711-ABE8-0050568A3DF0}
1967,486,4/27/07,Investigation of ICRF Impurity Generation and B Erosion,wukitch                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/486.pdf,Closed, 4/27/2007,,,,,,,,,,,{BBFD2E73-D951-E711-ABE8-0050568A3DF0}
1969,487,4/27/07,Effect of the Plasma Configuration on Edge Turbulence,cziegler,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/487.pdf,Closed, 4/27/2007,,,,,,,,,,,{BCFD2E73-D951-E711-ABE8-0050568A3DF0}
1970,488,4/27/07,Evaluation of the Fast Ferrite Tuning System on E-Port Antenna,ylin                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/488.pdf,Closed, 4/27/2007,,,,,,,,,,,{BDFD2E73-D951-E711-ABE8-0050568A3DF0}
1971,489,4/30/07,Damping Rate of Toroidal AlfvÃ©n Eigenmodes at the Threshold of Stability in the Presence of ICRF He,sears,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/489.pdf,Closed, 4/30/2007,,,,,,,,,,,{BEFD2E73-D951-E711-ABE8-0050568A3DF0}
1972,490,5/24/07,Assessing LHCD in ICRF -Heated L and H-modes,hubbard                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/490.pdf,Closed, 5/24/2007,,,,,,,,,,,{BFFD2E73-D951-E711-ABE8-0050568A3DF0}
1973,491,5/25/07,MSE Calibrations,sscott                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/491.pdf,Closed, 5/25/2007,,,,,,,,,,,{C0FD2E73-D951-E711-ABE8-0050568A3DF0}
1974,492,6/19/07,Lower lp Long Pulse L-mode and H-mode Advanced Scenarios,kessel,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/492.pdf,Closed, 6/19/2007,,,,,,,,,,,{C1FD2E73-D951-E711-ABE8-0050568A3DF0}
1975,493,6/18/07,Ohmic L-H Threshold Experiments,labombard                     ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/493.pdf,Closed, 6/18/2007,,,,,,,,,,,{C2FD2E73-D951-E711-ABE8-0050568A3DF0}
1976,494,6/22/07,Fast Electron Driven AlfvÃ©n Eignemodes,snipes                        , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/494.pdf,Closed, 6/22/2007,,,,,,,,,,,{C3FD2E73-D951-E711-ABE8-0050568A3DF0}
1977,495a,6/22/07,AlfvÃ©n Cascades studies with ICRH and LHCD ,edlund                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/495.pdf,Closed, 6/22/2007,,,,,,,,,,,{C4FD2E73-D951-E711-ABE8-0050568A3DF0}
1978,496,7/2/07,High Performance Operation at Ip > 1.2 MA,marmar                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/496.pdf,Closed, 7/2/2007,,,,,,,,,,,{C5FD2E73-D951-E711-ABE8-0050568A3DF0}
1979,497,7/6/07,Exploratory Experiments on the Synergy between the MC IBW and LH Current Drive,ylin                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/497.pdf,Closed, 7/6/2007,,,,,,,,,,,{C6FD2E73-D951-E711-ABE8-0050568A3DF0}
1980,498,7/10/07,Density Peaking at Low Collisionality,G                             ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/498.pdf,Closed, 7/10/2007,,,,,,,,,,,{C7FD2E73-D951-E711-ABE8-0050568A3DF0}
1982,500,7/12/07,"Development of Diverted AT Target Plasma with ICRF, LHCD and Current Ramp ",porkolab                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/500.pdf,Closed, 7/12/2007,,,,,,,,,,,{C8FD2E73-D951-E711-ABE8-0050568A3DF0}
1983,501,7/12/07,Fluctuations in ITB Plasmas,fiore                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/501.pdf,Closed, 7/12/2007,,,,,,,,,,,{C9FD2E73-D951-E711-ABE8-0050568A3DF0}
1984,502,7/12/07,HIREX-SR Calibration Plasmas,mlreinke,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/502.pdf,Closed, 7/12/2007,,,,,,,,,,,{CAFD2E73-D951-E711-ABE8-0050568A3DF0}
1985,503,7/12/07,Scaling of the L-H transition at low density,snipes                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/503.pdf,Closed, 7/12/2007,,,,,,,,,,,{CBFD2E73-D951-E711-ABE8-0050568A3DF0}
1986,504,7/12/07,Slow Evolution or Two Phase L-H Transitions ,rachmcd                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/504.pdf,Closed, 7/12/2007,,,,,,,,,,,{CCFD2E73-D951-E711-ABE8-0050568A3DF0}
1987,505,7/12/07,Study of low-density sawteeth and associated AlfvÃ©n chirping modes,edlund                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/505.pdf,Closed, 7/12/2007,,,,,,,,,,,{CDFD2E73-D951-E711-ABE8-0050568A3DF0}
1988,506,7/12/07,H-modes with cryopumping in upper single null topology,jwhughes                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/506.pdf,Closed, 7/12/2007,,,,,,,,,,,{CEFD2E73-D951-E711-ABE8-0050568A3DF0}
1989,507,7/12/07,Structure of blob/filaments after from the outboard midplane,terry                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/507.pdf,Closed, 7/12/2007,,,,,,,,,,,{CFFD2E73-D951-E711-ABE8-0050568A3DF0}
1990,508,7/12/07,Evaluation of D(3He) minority heating,wukitch                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/508.pdf,Closed, 7/12/2007,,,,,,,,,,,{D0FD2E73-D951-E711-ABE8-0050568A3DF0}
1991,509,7/12/07,Sawtooth Pacing with MCCD,wukitch                       ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/509.pdf,Closed, 7/12/2007,,,,,,,,,,,{D1FD2E73-D951-E711-ABE8-0050568A3DF0}
1992,481a,7/23/07,Stereo Imaging of Lithium Pellet Ablation Striations,BOSE                          ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/481a.pdf,Closed, 7/23/2007,,,,,,,,,,,{D2FD2E73-D951-E711-ABE8-0050568A3DF0}
1993,510,7/23/07,Topology effect on SOL Total Flow Vector with Reversed Field,nsmick                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/510.pdf,Closed, 7/23/2007,,,,,,,,,,,{D3FD2E73-D951-E711-ABE8-0050568A3DF0}
1994,511,7/18/07,"Study of ELM Structure, Dynamics and Energetics on Alcator C-Mod",terry                         ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/511.pdf,Closed, 7/18/2007,,,,,,,,,,,{D4FD2E73-D951-E711-ABE8-0050568A3DF0}
1995,512,7/24/07,Fluctuations at Foot of Low Density ITBs Using Frequency Scanned Reflectometry,dominguez,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/512.pdf,Closed, 7/24/2007,,,,,,,,,,,{D5FD2E73-D951-E711-ABE8-0050568A3DF0}
1996,513,7/23/07,LHCD Effects on Stable AlfvÃ©n Eigenmodes,snipes                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/513.pdf,Closed, 7/23/2007,,,,,,,,,,,{D6FD2E73-D951-E711-ABE8-0050568A3DF0}
1997,514,7/27/07,Influence of magnetic topology on the H-mode pedestal,jwhughes                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/514.pdf,Closed, 7/27/2007,,,,,,,,,,,{D7FD2E73-D951-E711-ABE8-0050568A3DF0}
2000,515,7/27/07,Effect of launched LH wave nll spectrum on current profile,PARKER                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/515.pdf,Closed, 7/27/2007,,,,,,,,,,,{D8FD2E73-D951-E711-ABE8-0050568A3DF0}
2001,454a,7/27/07,"Low Ip H+ITB Plasmas, Their Modulation and Interaction with LH ",kessel,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/454a.pdf,Closed, 7/27/2007,,,,,,,,,,,{D9FD2E73-D951-E711-ABE8-0050568A3DF0}
2004,499a,7/30/07,Parametric Decay and Density Limit for LHEH/LHCD,takase                        ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/499a.pdf,Closed, 7/30/2007,,,,,,,,,,,{DAFD2E73-D951-E711-ABE8-0050568A3DF0}
2005,516,11/30/07,Experimental Measurement of the Maximum Controllable Displacement deltaZ_max,mferrara                      ,http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/516.pdf,Closed,11/30/2007,,,,,,,,,,,{DBFD2E73-D951-E711-ABE8-0050568A3DF0}
2006,517,11/29/07,Experimental Test of a Kalman Filter for the Vertical Position,mferrara                      , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/517.pdf,Closed,11/29/2007,,,,,,,,,,,{DCFD2E73-D951-E711-ABE8-0050568A3DF0}
2007,518,11/30/07,LH_B and LH_D NINJA Capillary Testing,wallaceg, http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/518.pdf,Closed,11/30/2007,,,,,,,,,,,{DDFD2E73-D951-E711-ABE8-0050568A3DF0}
2009,519,12/19/07,Spectroscopic rotation and temperature measurements of the majority species in the edge using 4He,agraf, http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/519.pdf,Closed,12/19/2007,,,,,,,,,,,{DEFD2E73-D951-E711-ABE8-0050568A3DF0}
2010,459a,1/7/08,VUV Spectrometer Calibration using Kryp-ton,mlreinke, http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/459a.pdf,Closed, 1/7/2008,,,,,,,,,,,{DFFD2E73-D951-E711-ABE8-0050568A3DF0}
2012,520,1/9/08,Sawtooth Evoluiton Studies,ince                          , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/520.pdf,Closed, 1/9/2008,,,,,,,,,,,{E0FD2E73-D951-E711-ABE8-0050568A3DF0}
2013,521,1/10/08,ITB formation - Ti and rotation profile effects,fiore                         , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/521.pdf,Closed, 1/10/2008,,,,,,,,,,,{E1FD2E73-D951-E711-ABE8-0050568A3DF0}
2014,522,1/11/08,Lower lp Long Pulse L-Mode and H-Mode Advanced Scenarios,kessel, http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/522.pdf,Closed, 1/11/2008,,,,,,,,,,,{E2FD2E73-D951-E711-ABE8-0050568A3DF0}
2015,523,1/23/08,Effect of Lower Hybrid Current Drive on Rotation profile,ince                          , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/523.pdf,Closed, 1/23/2008,,,,,,,,,,,{E3FD2E73-D951-E711-ABE8-0050568A3DF0}
2016,524,1/24/08,Development of ITER relevant current rise phase,sips, http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/524.pdf,Closed, 1/24/2008,,,,,,,,,,,{E4FD2E73-D951-E711-ABE8-0050568A3DF0}
2017,525,1/24/08,ELM control experiments using the A-coil,wolfe                         , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/525.pdf,Closed, 1/24/2008,,,,,,,,,,,{E5FD2E73-D951-E711-ABE8-0050568A3DF0}
2018,526,1/24/08,Accesing low density /collisionality H-modes with reduced particle inventory,wolfe                         , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/526.pdf,Closed, 1/24/2008,,,,,,,,,,,{E6FD2E73-D951-E711-ABE8-0050568A3DF0}
2019,527,1/24/08,Optimization of H-mode pedestal and performance with magnetic balance control and active pumping,jwhughes                      , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/527.pdf,Closed, 1/24/2008,,,,,,,,,,,{E7FD2E73-D951-E711-ABE8-0050568A3DF0}
2020,448a,1/24/08,"Comparison of Small ELM regimes on C-Mod, MAST and NSTX (Rev A)",maingi, http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/448a.pdf,Closed, 1/24/2008,,,,,,,,,,,{E8FD2E73-D951-E711-ABE8-0050568A3DF0}
2021,505c,1/24/08,Study of sawteeth in low-density plasmas and associated RSAEs,edlund                        , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/505c.pdf,Closed, 1/24/2008,,,,,,,,,,,{E9FD2E73-D951-E711-ABE8-0050568A3DF0}
2022,528,1/25/08,Evolution of the momentum profile in the pedestal during the L-H transition,kmarr                         , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/528.pdf,Closed, 1/25/2008,,,,,,,,,,,{EAFD2E73-D951-E711-ABE8-0050568A3DF0}
2023,529,2/14/08,Toroidal field dependence of the L-H transition at low density in Ohmic and ICRF heated plasmas,snipes                        , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/529.pdf,Closed, 2/14/2008,,,,,,,,,,,{EBFD2E73-D951-E711-ABE8-0050568A3DF0}
2024,530,2/18/08,Disruption runaway generation with LH,granetz                       , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/530.pdf,Closed, 2/18/2008,,,,,,,,,,,{ECFD2E73-D951-E711-ABE8-0050568A3DF0}
2025,531,2/20/08,Scaling of edge flow-shear profiles with plasma current and magnetic field,labombard                     , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/531.pdf,Closed, 2/20/2008,,,,,,,,,,,{EDFD2E73-D951-E711-ABE8-0050568A3DF0}
2026,532,2/20/08,"Sensitivity of edge pressure gradients, toroidal rotation and flow-shear profiles to magnetic x-poin",labombard                     , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/532.pdf,Closed, 2/20/2008,,,,,,,,,,,{EEFD2E73-D951-E711-ABE8-0050568A3DF0}
2027,533,2/20/08,Producing the Hybrid Scenario on C-Mod with LHCD,sips, http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/533.pdf,Closed, 2/20/2008,,,,,,,,,,,{EFFD2E73-D951-E711-ABE8-0050568A3DF0}
2028,534,2/21/08,Foil/AXUV Bolometer Calibration in Helium,mlreinke, http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/534.pdf,Closed, 2/21/2008,,,,,,,,,,,{F0FD2E73-D951-E711-ABE8-0050568A3DF0}
2030,536,2/21/08,"Evaluation of FWEH, FWCD and MCCD",wukitch                       , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/536.pdf,Closed, 2/21/2008,,,,,,,,,,,{F1FD2E73-D951-E711-ABE8-0050568A3DF0}
2031,537,2/21/08,Momentum impulse from rapid ssep changes,kmarr                         , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/537.pdf,Closed, 2/21/2008,,,,,,,,,,,{F2FD2E73-D951-E711-ABE8-0050568A3DF0}
2032,538,2/21/08,Er Profile Studies ,rachmcd                       , http://www-internal.psfc.mit.edu/cmod/operations/miniproposals/538.pdf,Closed, 2/21/2008,,,,,,,,,,,{F3FD2E73-D951-E711-ABE8-0050568A3DF0}
